model,step,active_ratio,mean_margin,mean_weight,mean_pos_sim,mean_neg_sim,raw_loss
C1,6844,0.0,0.6589604020118713,0.0,0.9431389570236206,0.28417855501174927,0.05686107277870178
C1,6845,0.25,0.42271867394447327,0.14193066954612732,0.7463464736938477,0.3236277401447296,0.2536535859107971
C1,6846,0.0,0.7890679836273193,0.0,0.9623257517814636,0.1732577681541443,0.03767423331737518
C1,6847,0.0,0.7956762313842773,0.0,0.9426894783973694,0.14701330661773682,0.057310499250888824
C1,6848,0.0,0.49240896105766296,0.0,0.9464302062988281,0.4540212154388428,0.05356983095407486
C1,6849,0.0,0.8175478577613831,0.0,0.8774628043174744,0.059914909303188324,0.12253721058368683
C1,6850,0.0,0.8147584199905396,0.0,0.9830495715141296,0.1682911515235901,0.016950413584709167
C1,6851,0.0,0.6791172623634338,0.0,0.8422382473945618,0.16312101483345032,0.15776172280311584
C1,6852,0.0,0.6142441034317017,0.0,0.9135635495185852,0.29931944608688354,0.0864364430308342
C1,6853,0.125,0.3651527762413025,0.0158711988478899,0.9380367994308472,0.5728840827941895,0.06196320056915283
C1,6854,0.125,0.33897092938423157,0.125,0.8620729446411133,0.5231020450592041,0.13792699575424194
C1,6855,0.0,0.482633113861084,0.0,0.9654242396354675,0.48279112577438354,0.03457576781511307
C1,6856,0.0,0.7291005253791809,0.0,0.9217715263366699,0.1926710456609726,0.0782284289598465
C1,6857,0.0,0.6551743745803833,0.0,0.8530523777008057,0.19787797331809998,0.14694762229919434
C1,6858,0.25,0.38315388560295105,0.25,0.8529936671257019,0.46983978152275085,0.1470063328742981
C1,6859,0.125,0.3116019070148468,0.039692118763923645,0.9407907724380493,0.6291888952255249,0.0592091828584671
C1,6860,0.0,0.753137469291687,0.0,0.8965004682540894,0.14336301386356354,0.10349950194358826
C1,6861,0.0,0.6812187433242798,0.0,0.8522616624832153,0.17104287445545197,0.14773836731910706
C1,6862,0.0,0.6632970571517944,0.0,0.8536001443862915,0.19030308723449707,0.1463998258113861
C1,6863,0.0,0.475502073764801,0.0,0.9744969010353088,0.4989947974681854,0.025503098964691162
C1,6864,0.125,0.45540085434913635,0.07767145335674286,0.9487738609313965,0.49337297677993774,0.051226139068603516
C1,6865,0.0,0.562184751033783,0.0,0.9317941069602966,0.36960935592651367,0.06820589303970337
C1,6866,0.0,0.6045717000961304,0.0,0.924370527267456,0.3197988271713257,0.07562946528196335
C1,6867,0.125,0.5013388395309448,0.125,0.9045596122741699,0.4032207727432251,0.09544041752815247
C1,6868,0.0,0.694648027420044,0.0,0.9430834650993347,0.24843548238277435,0.056916527450084686
C1,6869,0.125,0.2879864573478699,0.11149440705776215,0.9023019075393677,0.6143154501914978,0.09769806265830994
C1,6870,0.125,0.690335750579834,0.060110993683338165,0.8832309246063232,0.19289517402648926,0.11676908284425735
C1,6871,0.0,0.6380877494812012,0.0,0.9021756649017334,0.26408788561820984,0.09782436490058899
C1,6872,0.0,0.8053126931190491,0.0,0.9371262788772583,0.13181351125240326,0.06287378072738647
C1,6873,0.0,0.6640284061431885,0.0,0.9432291984558105,0.27920079231262207,0.056770794093608856
C1,6874,0.0,0.6844531893730164,0.0,0.8841266632080078,0.19967348873615265,0.1158733069896698
C1,6875,0.0,0.8188172578811646,0.0,0.9276630878448486,0.10884574055671692,0.07233696430921555
C1,6876,0.0,0.7579790949821472,0.0,0.8976326584815979,0.1396535336971283,0.1023673564195633
C1,6877,0.0,0.581019401550293,0.0,0.8404489755630493,0.25942954421043396,0.15955103933811188
C1,6878,0.0,0.5781171321868896,0.0,0.8500869274139404,0.271969735622406,0.14991308748722076
C1,6879,0.125,0.4736320376396179,0.125,0.8657369613647461,0.3921048939228058,0.1342630386352539
C1,6880,0.0,0.691180408000946,0.0,0.9352364540100098,0.24405606091022491,0.06476353853940964
C1,6881,0.125,0.6968098878860474,0.125,0.837770938873291,0.14096100628376007,0.16222906112670898
C1,6882,0.0,0.5509229898452759,0.0,0.9165760278701782,0.36565303802490234,0.08342401683330536
C1,6883,0.0,0.5619157552719116,0.0,0.8279497623443604,0.2660340368747711,0.17205023765563965
C1,6884,0.0,0.5855164527893066,0.0,0.8142475485801697,0.22873109579086304,0.18575242161750793
C1,6885,0.5,0.5423146486282349,0.2174883633852005,0.931959867477417,0.38964512944221497,0.06804017722606659
C1,6886,0.0,0.8490644097328186,0.0,0.9338754415512085,0.08481103181838989,0.06612455099821091
C1,6887,0.25,0.29657888412475586,0.23434782028198242,0.8261649012565613,0.5295860171318054,0.17383508384227753
C1,6888,0.125,0.36643075942993164,0.01614515669643879,0.9117565155029297,0.545325756072998,0.08824347704648972
C1,6889,0.0,0.43644946813583374,0.0,0.8433773517608643,0.4069278836250305,0.15662261843681335
C1,6890,0.0,0.8355565667152405,0.0,0.863446056842804,0.02788946032524109,0.13655394315719604
C1,6891,0.25,0.3724764585494995,0.11715510487556458,0.7866340279579163,0.41415753960609436,0.21336597204208374
C1,6892,0.0,0.7758370637893677,0.0,0.9526920318603516,0.1768549084663391,0.04730802774429321
C1,6893,0.0,0.6567378044128418,0.0,0.9282475709915161,0.27150973677635193,0.07175244390964508
C1,6894,0.0,0.6151078939437866,0.0,0.9657273292541504,0.35061946511268616,0.03427264839410782
C1,6895,0.125,0.341042160987854,0.125,0.8017850518226624,0.46074286103248596,0.19821494817733765
C1,6896,0.0,0.8166581392288208,0.0,0.9525465965270996,0.1358884572982788,0.04745341092348099
C1,6897,0.0,0.821255087852478,0.0,0.9044480323791504,0.08319289982318878,0.0955519899725914
C1,6898,0.0,0.505454421043396,0.0,0.857837438583374,0.35238298773765564,0.14216259121894836
C1,6899,0.125,0.41367030143737793,0.125,0.857180118560791,0.4435098469257355,0.14281988143920898
C1,6900,0.0,0.419708251953125,0.0,0.943343997001648,0.523635745048523,0.05665597319602966
C1,6901,0.0,0.7331697940826416,0.0,0.9232414960861206,0.190071702003479,0.07675851881504059
C1,6902,0.0,0.30402153730392456,0.0,0.9539552927017212,0.6499336957931519,0.046044737100601196
C1,6903,0.0,0.5818827748298645,0.0,0.9285867214202881,0.3467038869857788,0.07141333818435669
C1,6904,0.0,0.5922707915306091,0.0,0.8683450818061829,0.2760743200778961,0.13165488839149475
C1,6905,0.0,0.5215029716491699,0.0,0.8458906412124634,0.3243876099586487,0.15410937368869781
C1,6906,0.0,0.5413030385971069,0.0,0.9360724091529846,0.3947693705558777,0.06392759829759598
C1,6907,0.0,0.6011064052581787,0.0,0.9185397624969482,0.3174333870410919,0.08146025985479355
C1,6908,0.125,0.4476637542247772,0.0648631602525711,0.870773434638977,0.4231097102165222,0.12922656536102295
C1,6909,0.0,0.7757197618484497,0.0,0.9250917434692383,0.1493719518184662,0.07490825653076172
C1,6910,0.0,0.5892589092254639,0.0,0.913080096244812,0.3238212466239929,0.08691990375518799
C1,6911,0.0,0.7957797050476074,0.0,0.9116714596748352,0.1158917099237442,0.0883285403251648
C1,6912,0.0,0.6764285564422607,0.0,0.8686381578445435,0.19220957159996033,0.13136184215545654
C1,6913,0.0,0.39891380071640015,0.0,0.9253618717193604,0.5264480710029602,0.07463812828063965
C1,6914,0.25,0.44587841629981995,0.19035683572292328,0.9298218488693237,0.4839434325695038,0.07017815113067627
C1,6915,0.5,-0.027773432433605194,0.5,0.6394517421722412,0.6672251224517822,0.3605482876300812
C1,6916,0.0,0.6630359292030334,0.0,0.8484691381454468,0.18543320894241333,0.15153083205223083
C1,6917,0.375,0.31876468658447266,0.29973816871643066,0.5915380716323853,0.2727733850479126,0.40846195816993713
C1,6918,0.0,0.6613060235977173,0.0,0.9019448757171631,0.240638867020607,0.09805513173341751
C1,6919,0.0,0.6686713695526123,0.0,0.9347290992736816,0.2660576403141022,0.06527093797922134
C1,6920,0.0,0.6066339015960693,0.0,0.8302872180938721,0.22365333139896393,0.16971278190612793
C1,6921,0.0,0.5473754405975342,0.0,0.8810381889343262,0.33366283774375916,0.11896176636219025
C1,6922,0.0,0.7541744112968445,0.0,0.918937623500824,0.1647632122039795,0.08106237649917603
C1,6923,0.0,0.8516095876693726,0.0,0.9609578847885132,0.10934831947088242,0.039042145013809204
C1,6924,0.0,0.6697554588317871,0.0,0.9376739263534546,0.26791852712631226,0.06232604384422302
C1,6925,0.375,0.36882883310317993,0.3121359348297119,0.8889822959899902,0.5201535224914551,0.11101768165826797
C1,6926,0.25,0.5848248600959778,0.1794544756412506,0.8404842019081116,0.2556593418121338,0.15951576828956604
C1,6927,0.0,0.6672414541244507,0.0,0.9841790199279785,0.31693753600120544,0.015820980072021484
C1,6928,0.0,0.7004203796386719,0.0,0.9168894290924072,0.21646904945373535,0.08311054855585098
C1,6929,0.0,0.5894758105278015,0.0,0.9391109943389893,0.34963518381118774,0.06088901311159134
C1,6930,0.0,0.7574499845504761,0.0,0.9092960357666016,0.15184608101844788,0.09070391952991486
C1,6931,0.0,0.8237859606742859,0.0,0.9693120718002319,0.14552611112594604,0.030687905848026276
C1,6932,0.0,0.6097363829612732,0.0,0.9565091133117676,0.3467727601528168,0.04349084198474884
C1,6933,0.0,0.6681880354881287,0.0,0.915344774723053,0.24715669453144073,0.08465524762868881
C1,6934,0.0,0.6529499888420105,0.0,0.8963426351547241,0.24339266121387482,0.10365734994411469
C1,6935,0.0,0.8163131475448608,0.0,0.9677367210388184,0.15142354369163513,0.032263271510601044
C1,6936,0.125,0.5017021894454956,0.0999869853258133,0.8858840465545654,0.38418179750442505,0.11411599814891815
C1,6937,0.125,0.36731037497520447,0.125,0.7167584300041199,0.349448025226593,0.2832415699958801
C1,6938,0.375,0.4300404489040375,0.324367493391037,0.8687354326248169,0.4386949837207794,0.13126453757286072
C1,6939,0.25,0.4835808277130127,0.15296438336372375,0.7587674260139465,0.27518659830093384,0.24123260378837585
C1,6940,0.125,0.6771080493927002,0.125,0.837282121181488,0.16017407178878784,0.16271787881851196
C1,6941,0.125,0.5206670165061951,0.125,0.9426016807556152,0.4219346344470978,0.05739836394786835
C1,6942,0.0,0.800818681716919,0.0,0.9106864333152771,0.10986770689487457,0.08931358903646469
C1,6943,0.0,0.6298928260803223,0.0,0.9321772456169128,0.3022844195365906,0.06782278418540955
C1,6944,0.125,0.4882339835166931,0.125,0.8945493698120117,0.406315416097641,0.10545065253973007
C1,6945,0.0,0.5737759470939636,0.0,0.9650866985321045,0.39131075143814087,0.03491327911615372
C1,6946,0.0,0.856611967086792,0.0,0.9484820365905762,0.09187009930610657,0.051517926156520844
C1,6947,0.375,0.2664933204650879,0.36576440930366516,0.8177326321601868,0.5512393712997437,0.18226733803749084
C1,6948,0.125,0.6923825740814209,0.125,0.8643273711204529,0.1719447672367096,0.13567261397838593
C1,6949,0.0,0.6905467510223389,0.0,0.9148443937301636,0.2242976725101471,0.08515563607215881
C1,6950,0.0,0.746552586555481,0.0,0.9179220199584961,0.17136944830417633,0.0820779874920845
C1,6951,0.0,0.4846617579460144,0.0,0.9566440582275391,0.47198230028152466,0.043355949223041534
C1,6952,0.0,0.5692033767700195,0.0,0.8691365122795105,0.2999330759048462,0.1308635026216507
C1,6953,0.0,0.642671525478363,0.0,0.8915330171585083,0.24886152148246765,0.1084669902920723
C1,6954,0.125,0.4696601629257202,0.08552071452140808,0.8115885257720947,0.3419283628463745,0.18841147422790527
C1,6955,0.0,0.7052326202392578,0.0,0.9536824226379395,0.24844977259635925,0.04631761461496353
C1,6956,0.25,0.39612871408462524,0.04312688484787941,0.9016732573509216,0.5055446028709412,0.09832672774791718
C1,6957,0.0,0.6672989130020142,0.0,0.8865900039672852,0.21929100155830383,0.11341005563735962
C1,6958,0.0,0.7171252965927124,0.0,0.8745380640029907,0.15741272270679474,0.12546193599700928
C1,6959,0.0,0.513228178024292,0.0,0.869041919708252,0.35581374168395996,0.13095808029174805
C1,6960,0.0,0.8185487389564514,0.0,0.9276814460754395,0.10913267731666565,0.07231857627630234
C1,6961,0.0,0.5890193581581116,0.0,0.8947755098342896,0.30575618147850037,0.10522446036338806
C1,6962,0.0,0.7781239748001099,0.0,0.9008283615112305,0.122704416513443,0.09917166829109192
C1,6963,0.0,0.46257877349853516,0.0,0.7207256555557251,0.2581467926502228,0.2792743742465973
C1,6964,0.0,0.8739609718322754,0.0,0.9141455292701721,0.04018457233905792,0.08585447072982788
C1,6965,0.0,0.8292087912559509,0.0,0.9045560359954834,0.07534725219011307,0.0954439714550972
C1,6966,0.0,0.5712846517562866,0.0,0.8359140157699585,0.2646293640136719,0.1640859842300415
C1,6967,0.0,0.575394332408905,0.0,0.8042784333229065,0.22888410091400146,0.1957215517759323
C1,6968,0.0,0.7093242406845093,0.0,0.8693548440933228,0.16003063321113586,0.13064515590667725
C1,6969,0.125,0.6461508274078369,0.125,0.8117474913597107,0.16559666395187378,0.1882525086402893
C1,6970,0.0,0.8870371580123901,0.0,0.8810266852378845,-0.0060104914009571075,0.11897332221269608
C1,6971,0.125,0.4492342174053192,0.125,0.8199541568756104,0.3707199692726135,0.18004578351974487
C1,6972,0.125,0.30068403482437134,0.125,0.8220770359039307,0.5213930606842041,0.17792294919490814
C1,6973,0.0,0.7286972999572754,0.0,0.8789269924163818,0.1502297818660736,0.12107295542955399
C1,6974,0.125,0.5138137340545654,0.023150267079472542,0.7816379070281982,0.2678241729736328,0.21836207807064056
C1,6975,0.0,0.7684162855148315,0.0,0.8310770988464355,0.06266072392463684,0.16892291605472565
C1,6976,0.0,0.5239948034286499,0.0,0.921929121017456,0.3979343771934509,0.07807085663080215
C1,6977,0.0,0.5925215482711792,0.0,0.9171146154403687,0.32459312677383423,0.08288534730672836
C1,6978,0.0,0.8033311367034912,0.0,0.9390181303024292,0.13568705320358276,0.0609818696975708
C1,6979,0.0,0.6360155940055847,0.0,0.8934265971183777,0.25741100311279297,0.10657341778278351
C1,6980,0.0,0.6355493068695068,0.0,0.9543411731719971,0.31879186630249023,0.04565880447626114
C1,6981,0.0,0.36738961935043335,0.0,0.9468444585800171,0.5794548988342285,0.05315549671649933
C1,6982,0.0,0.4808081388473511,0.0,0.9453506469726562,0.46454253792762756,0.05464932322502136
C1,6983,0.0,0.3558439016342163,0.0,0.9136149883270264,0.5577711462974548,0.08638498932123184
C1,6984,0.0,0.8897451758384705,0.0,0.9334784746170044,0.043733302503824234,0.06652150303125381
C1,6985,0.0,0.5306479930877686,0.0,0.9169612526893616,0.3863133192062378,0.08303871005773544
C1,6986,0.0,0.359239399433136,0.0,0.825478196144104,0.466238796710968,0.174521803855896
C1,6987,0.125,0.35947343707084656,0.09496739506721497,0.7780078053474426,0.4185343384742737,0.22199222445487976
C1,6988,0.25,0.6934897303581238,0.15661248564720154,0.8431880474090576,0.14969828724861145,0.15681195259094238
C1,6989,0.125,0.31758517026901245,0.125,0.8108468055725098,0.4932616353034973,0.18915322422981262
C1,6990,0.0,0.5513982772827148,0.0,0.971285879611969,0.41988760232925415,0.028714090585708618
C1,6991,0.125,0.5248603224754333,0.125,0.871889054775238,0.3470287322998047,0.12811094522476196
C1,6992,0.25,0.3352334499359131,0.1523502767086029,0.802889883518219,0.4676564335823059,0.197110116481781
C1,6993,0.0,0.2843022048473358,0.0,0.9564866423606873,0.6721844673156738,0.04351333528757095
C1,6994,0.125,0.5527507066726685,0.125,0.854197084903717,0.3014463484287262,0.14580291509628296
C1,6995,0.0,0.8009666204452515,0.0,0.8312784433364868,0.03031175583600998,0.16872157156467438
C1,6996,0.125,0.827698826789856,0.10595732182264328,0.8716009855270386,0.043902117758989334,0.1283990442752838
C1,6997,0.125,0.4639740288257599,0.125,0.8292174339294434,0.3652433753013611,0.17078259587287903
C1,6998,0.0,0.7198774814605713,0.0,0.867121160030365,0.1472436934709549,0.13287881016731262
C1,6999,0.125,0.6123455166816711,0.125,0.8970297574996948,0.28468427062034607,0.10297023504972458
C1,7000,0.125,0.6288816332817078,0.125,0.8747180700302124,0.24583646655082703,0.1252819150686264
C1,7001,0.0,0.6755218505859375,0.0,0.8160799741744995,0.1405581831932068,0.1839199960231781
C1,7002,0.0,0.6092749834060669,0.0,0.9025838375091553,0.2933087944984436,0.09741619229316711
C1,7003,0.0,0.5260435938835144,0.0,0.9149539470672607,0.38891032338142395,0.08504603058099747
C1,7004,0.0,0.6220958232879639,0.0,0.8937469124794006,0.27165108919143677,0.10625308752059937
C1,7005,0.125,0.5845949649810791,0.125,0.7739936709403992,0.18939870595932007,0.22600632905960083
C1,7006,0.0,0.32338476181030273,0.0,0.9003877639770508,0.5770030617713928,0.09961220622062683
C1,7007,0.0,0.7272318601608276,0.0,0.8849166035652161,0.15768474340438843,0.11508341133594513
C1,7008,0.25,0.2713322043418884,0.25,0.7129283547401428,0.4415961503982544,0.2870716452598572
C1,7009,0.25,0.3020401895046234,0.24110335111618042,0.7641104459762573,0.4620702564716339,0.23588958382606506
C1,7010,0.0,0.750075101852417,0.0,0.8962050676345825,0.14612996578216553,0.10379493981599808
C1,7011,0.25,0.4124266505241394,0.13648690283298492,0.7009868025779724,0.288560152053833,0.2990131974220276
C1,7012,0.125,0.3807341456413269,0.125,0.7043941617012024,0.3236600160598755,0.29560586810112
C1,7013,0.0,0.5461994409561157,0.0,0.9573464393615723,0.41114699840545654,0.042653560638427734
C1,7014,0.25,0.20763181149959564,0.25,0.7447010278701782,0.5370692014694214,0.2552989423274994
C1,7015,0.0,0.7460053563117981,0.0,0.9074098467826843,0.16140452027320862,0.09259014576673508
C1,7016,0.0,0.6231461763381958,0.0,0.9053882956504822,0.28224217891693115,0.09461168944835663
C1,7017,0.0,0.8201497793197632,0.0,0.8886087536811829,0.06845895946025848,0.11139126121997833
C1,7018,0.0,0.701396107673645,0.0,0.824204683303833,0.1228085309267044,0.175795316696167
C1,7019,0.25,0.4363427758216858,0.15871571004390717,0.8702319860458374,0.433889240026474,0.1297680139541626
C1,7020,0.125,0.6915096044540405,0.125,0.7390360832214355,0.04752650111913681,0.26096388697624207
C1,7021,0.125,0.40900182723999023,0.125,0.7928316593170166,0.38382986187934875,0.20716828107833862
C1,7022,0.0,0.47456809878349304,0.0,0.8305816650390625,0.3560136556625366,0.1694183051586151
C1,7023,0.0,0.4772716164588928,0.0,0.942338228225708,0.4650666117668152,0.05766177177429199
C1,7024,0.0,0.7071406841278076,0.0,0.8657791614532471,0.15863847732543945,0.13422083854675293
C1,7025,0.0,0.5822440981864929,0.0,0.9024369716644287,0.3201929032802582,0.09756298363208771
C1,7026,0.0,0.5367115139961243,0.0,0.8968601226806641,0.360148549079895,0.10313992202281952
C1,7027,0.0,0.5822627544403076,0.0,0.917576789855957,0.3353140354156494,0.08242317289113998
C1,7028,0.125,0.5437047481536865,0.125,0.908155083656311,0.36445027589797974,0.09184493869543076
C1,7029,0.0,0.38487929105758667,0.0,0.9390721917152405,0.5541929006576538,0.060927800834178925
C1,7030,0.0,0.27370190620422363,0.0,0.8855593800544739,0.6118574142456055,0.11444064229726791
C1,7031,0.25,0.35349464416503906,0.25,0.6581146121025085,0.3046199679374695,0.34188535809516907
C1,7032,0.125,0.6248668432235718,0.125,0.8395071029663086,0.2146402895450592,0.16049286723136902
C1,7033,0.25,0.3733728528022766,0.14430342614650726,0.7643975019454956,0.39102470874786377,0.235602468252182
C1,7034,0.0,0.3648725748062134,0.0,0.8378093242645264,0.472936749458313,0.16219070553779602
C1,7035,0.125,0.2967466413974762,0.125,0.6558822989463806,0.35913562774658203,0.3441177010536194
C1,7036,0.125,0.4811726212501526,0.125,0.7777485847473145,0.2965759038925171,0.22225145995616913
C1,7037,0.125,0.5399767756462097,0.125,0.8518533706665039,0.3118765354156494,0.14814665913581848
C1,7038,0.0,0.6164639592170715,0.0,0.7887307405471802,0.17226681113243103,0.21126924455165863
C1,7039,0.125,0.5138956904411316,0.125,0.9078538417816162,0.3939581513404846,0.09214617311954498
C1,7040,0.125,0.5070170164108276,0.10569349676370621,0.8132426738739014,0.3062257170677185,0.18675729632377625
C1,7041,0.125,0.768710732460022,0.125,0.8130662441253662,0.044355493038892746,0.18693377077579498
C1,7042,0.375,0.36108434200286865,0.2848040461540222,0.5500065088272095,0.18892218172550201,0.4499934911727905
C1,7043,0.125,0.309217631816864,0.10793198645114899,0.8193047046661377,0.5100871324539185,0.18069523572921753
C1,7044,0.125,0.6535128355026245,0.027113603428006172,0.942772626876831,0.28925973176956177,0.05722740292549133
C1,7045,0.25,0.4454105794429779,0.12514756619930267,0.7552807331085205,0.3098701536655426,0.24471928179264069
C1,7046,0.25,0.41541633009910583,0.10947906970977783,0.8418525457382202,0.426436185836792,0.15814748406410217
C1,7047,0.125,0.4198680818080902,0.11797231435775757,0.8762487173080444,0.45638060569763184,0.12375130504369736
C1,7048,0.125,0.5661360025405884,0.02471395768225193,0.7683852314949036,0.20224922895431519,0.23161476850509644
C1,7049,0.0,0.6859211921691895,0.0,0.8879126310348511,0.20199143886566162,0.11208737641572952
C1,7050,0.0,0.7674291133880615,0.0,0.8717982769012451,0.10436917841434479,0.12820172309875488
C1,7051,0.0,0.5460679531097412,0.0,0.8597321510314941,0.3136642277240753,0.14026783406734467
C1,7052,0.0,0.6244144439697266,0.0,0.9693272709846497,0.3449128568172455,0.030672714114189148
C1,7053,0.125,0.49535131454467773,0.06952661275863647,0.7726976275444031,0.27734631299972534,0.22730237245559692
C1,7054,0.125,0.8310068845748901,0.125,0.8329871892929077,0.001980286091566086,0.16701282560825348
C1,7055,0.0,0.8066986203193665,0.0,0.8912851810455322,0.08458658307790756,0.10871481150388718
C1,7056,0.125,0.423020601272583,0.125,0.6062798500061035,0.1832592785358429,0.3937201201915741
C1,7057,0.0,0.8331074714660645,0.0,0.8779775500297546,0.044870078563690186,0.12202245742082596
C1,7058,0.125,0.29977625608444214,0.07466313242912292,0.8845386505126953,0.584762454032898,0.1154613345861435
C1,7059,0.125,0.5769116878509521,0.125,0.7865451574325562,0.209633469581604,0.21345481276512146
C1,7060,0.25,0.5817268490791321,0.25,0.7909755706787109,0.20924872159957886,0.20902439951896667
C1,7061,0.5,0.3300289213657379,0.2895849645137787,0.7096967697143555,0.3796679377555847,0.29030320048332214
C1,7062,0.0,0.6149376630783081,0.0,0.8558539152145386,0.24091625213623047,0.14414609968662262
C1,7063,0.0,0.7951491475105286,0.0,0.8923041224479675,0.09715500473976135,0.10769586265087128
C1,7064,0.0,0.7593306303024292,0.0,0.9139876365661621,0.1546570062637329,0.08601236343383789
C1,7065,0.125,0.41440606117248535,0.0028722453862428665,0.8945086002349854,0.4801024794578552,0.10549142211675644
C1,7066,0.0,0.7861006259918213,0.0,0.8815986514091492,0.0954979956150055,0.11840135604143143
C1,7067,0.0,0.7334529161453247,0.0,0.8708992004394531,0.13744622468948364,0.12910084426403046
C1,7068,0.0,0.6195887327194214,0.0,0.8904827833175659,0.27089399099349976,0.10951724648475647
C1,7069,0.125,0.4911434054374695,0.09917815029621124,0.8221262693405151,0.33098289370536804,0.17787371575832367
C1,7070,0.125,0.5527604818344116,0.02996792085468769,0.8519680500030518,0.2992075979709625,0.14803192019462585
C1,7071,0.0,0.706243097782135,0.0,0.9302301406860352,0.22398695349693298,0.06976991891860962
C1,7072,0.25,0.34499749541282654,0.037722159177064896,0.9591225981712341,0.61412513256073,0.04087737947702408
C1,7073,0.0,0.6290900707244873,0.0,0.8714746236801147,0.24238455295562744,0.12852537631988525
C1,7074,0.0,0.6533923149108887,0.0,0.940289318561554,0.2868969738483429,0.05971069633960724
C1,7075,0.0,0.6115454435348511,0.0,0.8440468311309814,0.23250135779380798,0.15595319867134094
C1,7076,0.25,0.5260931253433228,0.03801962360739708,0.7879855632781982,0.2618923783302307,0.21201446652412415
C1,7077,0.25,0.4740329384803772,0.10789641737937927,0.9544475078582764,0.48041456937789917,0.04555250704288483
C1,7078,0.0,0.463371217250824,0.0,0.9547740817070007,0.49140283465385437,0.04522591084241867
C1,7079,0.0,0.7298808097839355,0.0,0.9034007787704468,0.17351998388767242,0.09659921377897263
C1,7080,0.0,0.3929513990879059,0.0,0.8697586059570312,0.476807177066803,0.13024139404296875
C1,7081,0.0,0.7330367565155029,0.0,0.8961538076400757,0.16311708092689514,0.10384617000818253
C1,7082,0.0,0.5556173324584961,0.0,0.9304260015487671,0.3748086988925934,0.0695740133523941
C1,7083,0.125,0.5183312296867371,0.04995313286781311,0.839505672454834,0.3211744725704193,0.16049431264400482
C1,7084,0.0,0.525062084197998,0.0,0.9634210467338562,0.43835902214050293,0.036578916013240814
C1,7085,0.0,0.6177276372909546,0.0,0.9480846524238586,0.33035704493522644,0.05191534012556076
C1,7086,0.0,0.47248193621635437,0.0,0.9297034740447998,0.4572215676307678,0.0702965036034584
C1,7087,0.0,0.7518913745880127,0.0,0.9349405765533447,0.18304915726184845,0.06505943834781647
C1,7088,0.0,0.4519290626049042,0.0,0.886568009853363,0.43463894724845886,0.11343198269605637
C1,7089,0.0,0.8081742525100708,0.0,0.947505533695221,0.13933125138282776,0.05249448120594025
C1,7090,0.0,0.7130347490310669,0.0,0.9088743925094604,0.19583967328071594,0.09112562984228134
C1,7091,0.125,0.7784698009490967,0.03226422518491745,0.893439531326294,0.11496976763010025,0.10656044632196426
C1,7092,0.125,0.5605435967445374,0.125,0.9146653413772583,0.35412174463272095,0.08533462136983871
C1,7093,0.0,0.8264713287353516,0.0,0.8858449459075928,0.05937362462282181,0.11415502429008484
C1,7094,0.0,0.8024648427963257,0.0,0.9089134931564331,0.10644873976707458,0.0910864844918251
C1,7095,0.0,0.37813737988471985,0.0,0.9258305430412292,0.547693133354187,0.07416944950819016
C1,7096,0.0,0.5403872728347778,0.0,0.9484155774116516,0.408028244972229,0.051584430038928986
C1,7097,0.0,0.4930219054222107,0.0,0.8822988271713257,0.389276921749115,0.11770118772983551
C1,7098,0.125,0.21510770916938782,0.125,0.9240174293518066,0.7089097499847412,0.07598257064819336
C1,7099,0.125,0.6118564605712891,0.125,0.8832097053527832,0.27135327458381653,0.1167902871966362
C1,7100,0.0,0.5206549167633057,0.0,0.8668005466461182,0.3461456894874573,0.13319943845272064
C1,7101,0.0,0.24223525822162628,0.0,0.9624276757240295,0.7201923727989197,0.03757233917713165
C1,7102,0.25,0.5080833435058594,0.23673252761363983,0.821479856967926,0.3133965730667114,0.17852014303207397
C1,7103,0.125,0.33916449546813965,0.125,0.9567943215370178,0.617629885673523,0.04320564121007919
C1,7104,0.0,0.7831156849861145,0.0,0.939652144908905,0.15653645992279053,0.060347847640514374
C1,7105,0.0,0.598782479763031,0.0,0.8874140977859497,0.2886316478252411,0.1125858798623085
C1,7106,0.0,0.7408000230789185,0.0,0.9246199131011963,0.1838199496269226,0.07538004219532013
C1,7107,0.0,0.689254641532898,0.0,0.9288822412490845,0.23962759971618652,0.07111775875091553
C1,7108,0.125,0.3231753706932068,0.125,0.8450473546981812,0.5218720436096191,0.15495261549949646
C1,7109,0.0,0.42493072152137756,0.0,0.9466143846511841,0.5216836929321289,0.05338557809591293
C1,7110,0.0,0.750025749206543,0.0,0.8686730861663818,0.11864728480577469,0.13132691383361816
C1,7111,0.0,0.5920702219009399,0.0,0.8160052299499512,0.22393499314785004,0.18399477005004883
C1,7112,0.125,0.5085515975952148,0.04247729480266571,0.8116234540939331,0.30307188630104065,0.1883765161037445
C1,7113,0.125,0.5718237161636353,0.0856689065694809,0.9063034057617188,0.3344796895980835,0.09369658678770065
C1,7114,0.125,0.35497909784317017,0.125,0.8436142802238464,0.48863518238067627,0.15638571977615356
C1,7115,0.0,0.6313439607620239,0.0,0.8493713140487671,0.21802732348442078,0.1506286859512329
C1,7116,0.0,0.5703193545341492,0.0,0.8264018297195435,0.25608253479003906,0.17359812557697296
C1,7117,0.0,0.7720016241073608,0.0,0.8644171953201294,0.09241558611392975,0.1355828046798706
C1,7118,0.125,0.5113154053688049,0.1224135309457779,0.932396411895752,0.4210810661315918,0.06760355085134506
